"","Country.Province","Lat","Long","pos_mean","pos_std","pos_sum"
"179","Malta/",35.9375,14.3754,8872.63580246914,8872.63580246914,4312101
"180","Marshall Islands/",7.1315,171.1845,1.58847736625514,1.58847736625514,772
"181","Mauritania/",21.0079,-10.9408,8128.92386831276,8128.92386831276,3950657
"182","Mauritius/",-20.348404,57.552152,462.40329218107,462.40329218107,224728
"183","Mexico/",23.6345,-102.5528,907934.987654321,907934.987654321,441256404
"184","Micronesia/",7.4256,150.5508,0.248971193415638,0.248971193415638,121
"185","Moldova/",47.4116,28.3699,84092.4135802469,84092.4135802469,40868913
"186","Monaco/",43.7333,7.4167,708.738683127572,708.738683127572,344447
"187","Mongolia/",46.8625,103.8467,4014.58230452675,4014.58230452675,1951087
"188","Montenegro/",42.708678,19.37439,29207.8271604938,29207.8271604938,14195004
"189","Morocco/",31.7917,-7.0926,206616.271604938,206616.271604938,100415508
"190","Mozambique/",-18.665695,35.529562,19370.0720164609,19370.0720164609,9413855
"191","Namibia/",-22.9576,18.4904,15398.975308642,15398.975308642,7483902
"192","Nepal/",28.1667,84.25,129637.314814815,129637.314814815,63003735
"193","Netherlands/Aruba",12.5211,-69.9683,3649.63580246914,3649.63580246914,1773723
"194","Netherlands/Bonaire, Sint Eustatius and Saba",12.1784,-68.2385,157.565843621399,157.565843621399,76577
"195","Netherlands/Curacao",12.1696,-68.99,2532.7304526749,2532.7304526749,1230907
"196","Netherlands/Sint Maarten",18.0425,-63.0548,846.442386831276,846.442386831276,411371
"197","Netherlands/",52.1326,5.2913,448932.664609054,448932.664609054,218181275
"198","New Zealand/",-40.9006,174.886,1676.79835390947,1676.79835390947,814924
"199","Nicaragua/",12.865416,-85.207229,3850.78806584362,3850.78806584362,1871483
"200","Niger/",17.607789,8.081666,2065.6316872428,2065.6316872428,1003897
"201","Nigeria/",9.082,8.6753,66005.9958847737,66005.9958847737,32078914
"202","North Macedonia/",41.6086,21.7453,46109.183127572,46109.183127572,22409063
"203","Norway/",60.472,8.4689,33531.9115226337,33531.9115226337,16296509
"204","Oman/",21.512583,55.923255,84639.0596707819,84639.0596707819,41134583
"205","Pakistan/",30.3753,69.3451,325930.674897119,325930.674897119,158402308
"206","Panama/",8.538,-80.7821,144942.393004115,144942.393004115,70442003
"207","Papua New Guinea/",-6.314993,143.95555,1572.01440329218,1572.01440329218,763999
"208","Paraguay/",-23.4425,-58.4438,73048.1913580247,73048.1913580247,35501421
"209","Peru/",-9.19,-75.0152,711282.582304527,711282.582304527,345683335
"210","Philippines/",12.879721,121.774017,318660.327160494,318660.327160494,154868919
"211","Poland/",51.9194,19.1451,736084.839506173,736084.839506173,357737232
"212","Portugal/",39.3999,-8.2245,278172.911522634,278172.911522634,135192035
"213","Qatar/",25.3548,51.1839,105066.146090535,105066.146090535,51062147
"214","Romania/",45.9432,24.9668,338420.024691358,338420.024691358,164472132
"215","Russia/",61.52401,105.318756,1832981.51851852,1832981.51851852,890829018
"216","Rwanda/",-1.9403,29.8739,7316.44855967078,7316.44855967078,3555794
"217","Saint Kitts and Nevis/",17.357822,-62.782998,22.0884773662551,22.0884773662551,10735
"218","Saint Lucia/",13.9094,-60.9789,952.979423868313,952.979423868313,463148
"219","Saint Vincent and the Grenadines/",12.9843,-61.2872,439.405349794239,439.405349794239,213551
"220","Samoa/",-13.759,-172.1046,0.940329218106996,0.940329218106996,457
"221","San Marino/",43.9424,12.4578,1669.1316872428,1669.1316872428,811198
"222","Sao Tome and Principe/",0.1864,6.6131,930.446502057613,930.446502057613,452197
"223","Saudi Arabia/",23.885942,45.079162,246005.495884774,246005.495884774,119558671
